row_id,trmrkt_player_id,season,Squad,Comp,valuation_date,latest_transfer_id_before_valuation,latest_transfer_date_before_valuation,latest_transfer_type_before_valuation,contract_until_date,contract_days_remaining,contract_years_remaining,contract_expiring_within_1y,contract_expiring_within_2y,contract_missing,days_since_last_transfer,last_transfer_market_value_eur,last_transfer_fee_eur,last_transfer_fee_text,last_transfer_was_loan,last_transfer_was_free,transfer_count_before_valuation,loan_count_before_valuation
144143_22/23_Napoli_it_Serie_A_2374,144143,22/23,Napoli,it Serie A,2023-06-30,4209268,2023-06-30,RETURNED_FROM_PREVIOUS_LOAN,2025-06-30,731,2.0014,0,0,0,0,1600000,,,1,0,8,4
308439_22/23_Lens_fr_Ligue_1_2375,308439,22/23,Lens,fr Ligue 1,2023-06-30,4044065,2022-08-31,STANDARD,2028-07-31,1858,5.0869,0,0,0,303,4500000,4000000,4.00,0,0,3,0
393239_22/23_Reims_fr_Ligue_1_2376,393239,22/23,Reims,fr Ligue 1,2023-06-30,3522211,2021-08-27,STANDARD,2025-06-30,731,2.0014,0,0,0,672,2400000,2000000,2.00,0,0,5,0
307924_22/23_Augsburg_de_Bundesliga_2377,307924,22/23,Augsburg,de Bundesliga,2023-06-30,4046822,2023-06-30,RETURNED_FROM_PREVIOUS_LOAN,2025-06-30,731,2.0014,0,0,0,0,12000000,,,1,0,14,8
98262_22/23_Auxerre_fr_Ligue_1_2378,98262,22/23,Auxerre,fr Ligue 1,2023-06-30,4220793,2023-01-17,STANDARD,2024-06-30,366,1.0021,0,1,0,164,400000,,Free Transfer,0,1,5,0
126719_22/23_Paris_Saint-Germain_fr_Ligue_1_2379,126719,22/23,Paris Saint-Germain,fr Ligue 1,2023-06-30,2247647,2018-08-31,STANDARD,2025-06-30,731,2.0014,0,0,0,1764,12000000,5000000,5.00,0,0,5,0
306191_22/23_Clermont_Foot_fr_Ligue_1_2380,306191,22/23,Clermont Foot,fr Ligue 1,2023-06-30,4051282,2022-09-01,STANDARD,2025-06-30,731,2.0014,0,0,0,302,1200000,,Free Transfer,0,1,7,0
14269_22/23_Udinese_it_Serie_A_2381,14269,22/23,Udinese,it Serie A,2023-06-30,3262221,2014-01-01,STANDARD,,,,,,1,3467,,,-,0,0,12,0
160986_22/23_Cremonese_it_Serie_A_2382,160986,22/23,Cremonese,it Serie A,2023-06-30,2531520,2019-08-17,STANDARD,2026-06-30,1096,3.0007,0,0,0,1413,800000,,Free Transfer,0,1,14,10
536507_22/23_Nottingham_Forest_eng_Premier_League_2383,536507,22/23,Nottingham Forest,eng Premier League,2023-06-30,3917676,2022-07-03,STANDARD,2025-06-30,731,2.0014,0,0,0,362,4000000,10000000,10.00,0,0,8,4
203043_22/23_Elche_es_La_Liga_2384,203043,22/23,Elche,es La Liga,2023-06-30,3428165,2021-07-07,STANDARD,2027-06-30,1461,4.0,0,0,0,723,1200000,,Free Transfer,0,1,9,2
371851_22/23_Udinese_it_Serie_A_2385,371851,22/23,Udinese,it Serie A,2023-06-30,3943029,2022-07-14,STANDARD,2027-06-30,1461,4.0,0,0,0,351,3500000,5760000,5.76,0,0,5,2
649016_22/23_Almería_es_La_Liga_2386,649016,22/23,Almería,es La Liga,2023-06-30,4052063,2022-09-01,STANDARD,2028-06-30,1827,5.0021,0,0,0,302,6500000,8000000,8.00,0,0,3,0
649016_22/23_Reims_fr_Ligue_1_2387,649016,22/23,Reims,fr Ligue 1,2023-06-30,4052063,2022-09-01,STANDARD,2028-06-30,1827,5.0021,0,0,0,302,6500000,8000000,8.00,0,0,3,0
320411_22/23_Bournemouth_eng_Premier_League_2388,320411,22/23,Bournemouth,eng Premier League,2023-06-30,2580244,2019-07-29,STANDARD,2027-06-30,1461,4.0,0,0,0,1432,7000000,16500000,16.50,0,0,3,0
391192_22/23_Clermont_Foot_fr_Ligue_1_2389,391192,22/23,Clermont Foot,fr Ligue 1,2023-06-30,4050474,2022-09-01,STANDARD,2025-06-30,731,2.0014,0,0,0,302,1000000,,Free Transfer,0,1,15,6
124555_22/23_Fiorentina_it_Serie_A_2390,124555,22/23,Fiorentina,it Serie A,2023-06-30,2626215,2020-08-31,RETURNED_FROM_PREVIOUS_LOAN,2025-06-30,731,2.0014,0,0,0,1033,9500000,,,1,0,21,16
461019_22/23_Monza_it_Serie_A_2391,461019,22/23,Monza,it Serie A,2023-06-30,3927406,2022-07-07,STANDARD,2026-06-30,1096,3.0007,0,0,0,358,2500000,1600000,1.60,0,0,3,0
419648_22/23_Toulouse_fr_Ligue_1_2392,419648,22/23,Toulouse,fr Ligue 1,2023-06-30,4051978,2022-09-01,STANDARD,2026-06-30,1096,3.0007,0,0,0,302,3500000,4100000,4.10,0,0,10,6
822959_22/23_Hoffenheim_de_Bundesliga_2393,822959,22/23,Hoffenheim,de Bundesliga,2023-06-30,3412176,2021-07-01,STANDARD,2025-06-30,731,2.0014,0,0,0,729,,,-,0,0,3,0
410425_22/23_Tottenham_Hotspur_eng_Premier_League_2394,410425,22/23,Tottenham Hotspur,eng Premier League,2023-06-30,3890638,2022-07-01,STANDARD,2026-06-30,1096,3.0007,0,0,0,364,35000000,29200000,29.20,0,0,4,0
375857_22/23_Lecce_it_Serie_A_2395,375857,22/23,Lecce,it Serie A,2023-06-30,4232184,2023-06-30,RETURNED_FROM_PREVIOUS_LOAN,2025-06-30,731,2.0014,0,0,0,0,2500000,,,1,0,12,8
93844_22/23_Werder_Bremen_de_Bundesliga_2396,93844,22/23,Werder Bremen,de Bundesliga,2023-06-30,2958822,2020-07-15,STANDARD,2026-06-30,1096,3.0007,0,0,0,1080,4800000,7000000,7.00,0,0,10,2
495621_22/23_Cádiz_es_La_Liga_2397,495621,22/23,Cádiz,es La Liga,2023-06-30,4219011,2023-06-30,RETURNED_FROM_PREVIOUS_LOAN,2024-06-30,366,1.0021,0,1,0,0,2500000,,,1,0,8,4
831161_22/23_Elche_es_La_Liga_2398,831161,22/23,Elche,es La Liga,2023-06-30,3996295,2022-12-31,RETURNED_FROM_PREVIOUS_LOAN,2027-06-30,1461,4.0,0,0,0,181,4500000,,,1,0,5,2
288225_22/23_Nantes_fr_Ligue_1_2399,288225,22/23,Nantes,fr Ligue 1,2023-06-30,2632283,2019-09-02,STANDARD,2024-06-30,366,1.0021,0,1,0,1397,5000000,8000000,8.00,0,0,5,0
179806_22/23_Angers_fr_Ligue_1_2400,179806,22/23,Angers,fr Ligue 1,2023-06-30,3857713,2022-07-01,STANDARD,2025-06-30,731,2.0014,0,0,0,364,2000000,,Free Transfer,0,1,4,0
236041_22/23_Lecce_it_Serie_A_2401,236041,22/23,Lecce,it Serie A,2023-06-30,3406513,2021-07-01,STANDARD,2025-06-30,731,2.0014,0,0,0,729,2500000,300000,300.00,0,0,8,2
12282_22/23_Bayern_Munich_de_Bundesliga_2402,12282,22/23,Bayern Munich,de Bundesliga,2023-06-30,4190777,2023-01-05,STANDARD,2023-06-30,0,0.0,1,1,0,176,6000000,,Free Transfer,0,1,10,2
412932_22/23_Monaco_fr_Ligue_1_2403,412932,22/23,Monaco,fr Ligue 1,2023-06-30,3477307,2021-08-04,STANDARD,2026-06-30,1096,3.0007,0,0,0,695,14000000,17000000,17.00,0,0,4,0
26485_22/23_Lyon_fr_Ligue_1_2404,26485,22/23,Lyon,fr Ligue 1,2023-06-30,3532248,2021-09-01,STANDARD,2023-06-30,0,0.0,1,1,0,667,8500000,,-,0,0,10,0
16922_22/23_Hertha_BSC_de_Bundesliga_2405,16922,22/23,Hertha BSC,de Bundesliga,2023-06-30,3407080,2021-07-01,STANDARD,2023-06-30,0,0.0,1,1,0,729,2000000,,Free Transfer,0,1,27,8
182574_22/23_Hertha_BSC_de_Bundesliga_2406,182574,22/23,Hertha BSC,de Bundesliga,2023-06-30,3999898,2022-08-08,STANDARD,2025-06-30,731,2.0014,0,0,0,326,4000000,,Free Transfer,0,1,8,2
216569_22/23_Atalanta_it_Serie_A_2407,216569,22/23,Atalanta,it Serie A,2023-06-30,3710524,2022-07-01,STANDARD,2026-06-30,1096,3.0007,0,0,0,364,19000000,22000000,22.00,0,0,13,8
406806_22/23_Salernitana_it_Serie_A_2408,406806,22/23,Salernitana,it Serie A,2023-06-30,3909341,2022-07-01,STANDARD,2026-06-30,1096,3.0007,0,0,0,364,4000000,3850000,3.85,0,0,5,2
412671_22/23_Lorient_fr_Ligue_1_2409,412671,22/23,Lorient,fr Ligue 1,2023-06-30,4239980,2023-06-30,RETURNED_FROM_PREVIOUS_LOAN,2024-06-30,366,1.0021,0,1,0,0,1000000,,,1,0,7,4
142310_22/23_Nottingham_Forest_eng_Premier_League_2410,142310,22/23,Nottingham Forest,eng Premier League,2023-06-30,4050695,2022-09-01,STANDARD,2026-06-30,1096,3.0007,0,0,0,302,6000000,2600000,2.60,0,0,12,2
57280_22/23_Fiorentina_it_Serie_A_2411,57280,22/23,Fiorentina,it Serie A,2023-06-30,3054838,2020-09-10,STANDARD,2024-06-30,366,1.0021,0,1,0,1023,7000000,,Free Transfer,0,1,7,4
241527_22/23_Salernitana_it_Serie_A_2412,241527,22/23,Salernitana,it Serie A,2023-06-30,3972411,2022-07-26,STANDARD,2026-06-30,1096,3.0007,0,0,0,339,5000000,5000000,5.00,0,0,18,14
659516_22/23_Monza_it_Serie_A_2413,659516,22/23,Monza,it Serie A,2023-06-30,4252928,2023-06-30,RETURNED_FROM_PREVIOUS_LOAN,2025-06-30,731,2.0014,0,0,0,0,700000,,,1,0,7,2
280701_22/23_Cádiz_es_La_Liga_2414,280701,22/23,Cádiz,es La Liga,2023-06-30,4039061,2022-08-26,STANDARD,2026-06-30,1096,3.0007,0,0,0,308,7000000,3000000,3.00,0,0,10,4
247377_22/23_Bologna_it_Serie_A_2415,247377,22/23,Bologna,it Serie A,2023-06-30,3419956,2021-07-02,STANDARD,2026-06-30,1096,3.0007,0,0,0,728,7000000,5850000,5.85,0,0,18,12
39983_22/23_Juventus_it_Serie_A_2416,39983,22/23,Juventus,it Serie A,2023-06-30,2207793,2018-08-02,STANDARD,2024-06-30,366,1.0021,0,1,0,1793,35000000,35000000,35.00,0,0,11,4
557939_22/23_Clermont_Foot_fr_Ligue_1_2417,557939,22/23,Clermont Foot,fr Ligue 1,2023-06-30,3884664,2022-07-01,STANDARD,2025-06-30,731,2.0014,0,0,0,364,800000,,Free Transfer,0,1,7,4
338629_22/23_Wolfsburg_de_Bundesliga_2418,338629,22/23,Wolfsburg,de Bundesliga,2023-06-30,3444621,2021-07-16,STANDARD,2026-06-30,1096,3.0007,0,0,0,714,12000000,14100000,14.10,0,0,7,0
323831_22/23_Eintracht_Frankfurt_de_Bundesliga_2419,323831,22/23,Eintracht Frankfurt,de Bundesliga,2023-06-30,3423992,2021-07-05,STANDARD,2025-06-30,731,2.0014,0,0,0,725,17000000,,Free Transfer,0,1,8,4
418559_22/23_Salernitana_it_Serie_A_2420,418559,22/23,Salernitana,it Serie A,2023-06-30,3927611,2022-07-07,STANDARD,2026-06-30,1096,3.0007,0,0,0,358,4000000,,Free Transfer,0,1,7,2
361093_22/23_Newcastle_United_eng_Premier_League_2421,361093,22/23,Newcastle United,eng Premier League,2023-06-30,3909074,2022-07-01,STANDARD,2030-06-30,2557,7.0007,0,0,0,364,30000000,37000000,37.00,0,0,8,2
707242_22/23_Nice_fr_Ligue_1_2422,707242,22/23,Nice,fr Ligue 1,2023-06-30,3854002,2022-07-07,STANDARD,2029-06-30,2192,6.0014,0,0,0,358,,,Free Transfer,0,1,4,0
560593_22/23_Nice_fr_Ligue_1_2423,560593,22/23,Nice,fr Ligue 1,2023-06-30,2631264,2019-09-02,STANDARD,2027-06-30,1461,4.0,0,0,0,1397,1400000,4000000,4.00,0,0,2,0
232271_22/23_Angers_fr_Ligue_1_2424,232271,22/23,Angers,fr Ligue 1,2023-06-30,4253622,2023-01-31,STANDARD,2026-06-30,1096,3.0007,0,0,0,150,10000000,6000000,6.00,0,0,8,2
131731_22/23_Spezia_it_Serie_A_2425,131731,22/23,Spezia,it Serie A,2023-06-30,3833896,2022-07-01,STANDARD,2024-06-30,366,1.0021,0,1,0,364,900000,1650000,1.65,0,0,12,2
266359_22/23_Rennes_fr_Ligue_1_2426,266359,22/23,Rennes,fr Ligue 1,2023-06-30,1793450,2017-07-01,STANDARD,2026-06-30,1096,3.0007,0,0,0,2190,1750000,3500000,3.50,0,0,3,0
562049_22/23_Roma_it_Serie_A_2427,562049,22/23,Roma,it Serie A,2023-06-30,3430025,2021-07-01,STANDARD,2028-06-30,1827,5.0021,0,0,0,729,300000,,-,0,0,4,0
314875_22/23_West_Ham_United_eng_Premier_League_2428,314875,22/23,West Ham United,eng Premier League,2023-06-30,2782552,2020-01-31,STANDARD,2030-06-30,2557,7.0007,0,0,0,1246,10000000,21300000,21.30,0,0,4,0
334222_22/23_Elche_es_La_Liga_2429,334222,22/23,Elche,es La Liga,2023-06-30,3363613,2021-07-01,STANDARD,2024-06-30,366,1.0021,0,1,0,729,3500000,3000000,3.00,0,0,13,10
357796_22/23_Salernitana_it_Serie_A_2430,357796,22/23,Salernitana,it Serie A,2023-06-30,3945940,2022-07-15,STANDARD,2026-06-30,1096,3.0007,0,0,0,350,3500000,5000000,5.00,0,0,6,0
789094_22/23_Nice_fr_Ligue_1_2431,789094,22/23,Nice,fr Ligue 1,2023-06-30,3906345,2022-07-01,STANDARD,2027-06-30,1461,4.0,0,0,0,364,900000,700000,700.00,0,0,7,0
95732_22/23_Espanyol_es_La_Liga_2432,95732,22/23,Espanyol,es La Liga,2023-06-30,4051985,2022-09-01,STANDARD,2025-06-30,731,2.0014,0,0,0,302,6000000,,Free Transfer,0,1,12,4
187492_22/23_Dortmund_de_Bundesliga_2433,187492,22/23,Dortmund,de Bundesliga,2023-06-30,2482926,2019-07-01,STANDARD,2026-06-30,1096,3.0007,0,0,0,1460,50000000,25000000,25.00,0,0,5,0
95641_22/23_Osasuna_es_La_Liga_2434,95641,22/23,Osasuna,es La Liga,2023-06-30,2570146,2019-07-22,STANDARD,2023-06-30,0,0.0,1,1,0,1439,2000000,1000000,1.00,0,0,9,6
485960_22/23_Brest_fr_Ligue_1_2435,485960,22/23,Brest,fr Ligue 1,2023-06-30,3375242,2021-07-01,STANDARD,2025-06-30,731,2.0014,0,0,0,729,2500000,1750000,1.75,0,0,9,4
324223_22/23_Southampton_eng_Premier_League_2436,324223,22/23,Southampton,eng Premier League,2023-06-30,4244192,2023-01-26,STANDARD,2026-06-30,1096,3.0007,0,0,0,155,3000000,850000,850.00,0,0,8,4
293169_22/23_Fiorentina_it_Serie_A_2437,293169,22/23,Fiorentina,it Serie A,2023-06-30,4247506,2023-01-28,STANDARD,2026-06-30,1096,3.0007,0,0,0,153,7500000,1700000,1.70,0,0,9,4
293169_22/23_Wolfsburg_de_Bundesliga_2438,293169,22/23,Wolfsburg,de Bundesliga,2023-06-30,4247506,2023-01-28,STANDARD,2026-06-30,1096,3.0007,0,0,0,153,7500000,1700000,1.70,0,0,9,4
571743_22/23_Chelsea_eng_Premier_League_2439,571743,22/23,Chelsea,eng Premier League,2023-06-30,3869534,2022-07-01,STANDARD,2028-06-30,1827,5.0021,0,0,0,364,22000000,,-,0,0,8,4
450417_22/23_Salernitana_it_Serie_A_2440,450417,22/23,Salernitana,it Serie A,2023-06-30,4009952,2022-08-12,STANDARD,2025-06-30,731,2.0014,0,0,0,322,4000000,1560000,1.56,0,0,5,0
277033_22/23_Bournemouth_eng_Premier_League_2441,277033,22/23,Bournemouth,eng Premier League,2023-06-30,2155034,2018-07-01,STANDARD,2029-06-30,2192,6.0014,0,0,0,1825,5000000,11300000,11.30,0,0,6,2
124732_22/23_Hoffenheim_de_Bundesliga_2442,124732,22/23,Hoffenheim,de Bundesliga,2023-06-30,4243567,2023-01-26,STANDARD,2024-06-30,366,1.0021,0,1,0,155,6000000,300000,300.00,0,0,10,0
406973_22/23_Bochum_de_Bundesliga_2443,406973,22/23,Bochum,de Bundesliga,2023-06-30,4236623,2023-01-22,STANDARD,2026-06-30,1096,3.0007,0,0,0,159,175000,135000,135.00,0,0,7,0
156617_22/23_Inter_it_Serie_A_2444,156617,22/23,Inter,it Serie A,2023-06-30,1264780,2016-07-01,STANDARD,2026-06-30,1096,3.0007,0,0,0,2555,18000000,5000000,5.00,0,0,8,2
147038_22/23_Schalke_04_de_Bundesliga_2445,147038,22/23,Schalke 04,de Bundesliga,2023-06-30,3925945,2022-07-07,STANDARD,2024-06-30,366,1.0021,0,1,0,358,3200000,,Free Transfer,0,1,4,0
293281_22/23_Hoffenheim_de_Bundesliga_2446,293281,22/23,Hoffenheim,de Bundesliga,2023-06-30,3217317,2021-06-30,RETURNED_FROM_PREVIOUS_LOAN,2025-06-30,731,2.0014,0,0,0,730,5500000,,,1,0,8,4
345748_22/23_Troyes_fr_Ligue_1_2447,345748,22/23,Troyes,fr Ligue 1,2023-06-30,3950723,2022-07-18,STANDARD,2027-06-30,1461,4.0,0,0,0,347,2000000,1500000,1.50,0,0,6,2
532539_22/23_Werder_Bremen_de_Bundesliga_2448,532539,22/23,Werder Bremen,de Bundesliga,2023-06-30,3919729,2022-07-04,STANDARD,2026-06-30,1096,3.0007,0,0,0,361,3500000,,Free Transfer,0,1,2,0
46413_22/23_Osasuna_es_La_Liga_2449,46413,22/23,Osasuna,es La Liga,2023-06-30,3390211,2021-07-01,STANDARD,2025-06-30,731,2.0014,0,0,0,729,9000000,8000000,8.00,0,0,19,8
281798_22/23_Wolves_eng_Premier_League_2450,281798,22/23,Wolves,eng Premier League,2023-06-30,1646075,2016-07-01,STANDARD,,,,,,1,2555,,,-,0,0,6,0
438001_22/23_Girona_es_La_Liga_2451,438001,22/23,Girona,es La Liga,2023-06-30,2613729,2019-08-19,STANDARD,2026-06-30,1096,3.0007,0,0,0,1411,250000,,Free Transfer,0,1,5,2
116088_22/23_Schalke_04_de_Bundesliga_2452,116088,22/23,Schalke 04,de Bundesliga,2023-06-30,3410536,2021-07-01,STANDARD,2024-06-30,366,1.0021,0,1,0,729,1700000,800000,800.00,0,0,12,2
187384_22/23_Cremonese_it_Serie_A_2453,187384,22/23,Cremonese,it Serie A,2023-06-30,3044496,2020-09-04,STANDARD,2025-06-30,731,2.0014,0,0,0,1029,600000,250000,250.00,0,0,19,14
983989_22/23_Brighton_eng_Premier_League_2454,983989,22/23,Brighton,eng Premier League,2023-06-30,4129528,2023-01-01,STANDARD,2028-06-30,1827,5.0021,0,0,0,180,9000000,6000000,6.00,0,0,3,0
386446_22/23_Torino_it_Serie_A_2455,386446,22/23,Torino,it Serie A,2023-06-30,2754137,2020-08-31,RETURNED_FROM_PREVIOUS_LOAN,2028-06-30,1827,5.0021,0,0,0,1033,600000,,,1,0,7,4
333647_22/23_Mainz_05_de_Bundesliga_2456,333647,22/23,Mainz 05,de Bundesliga,2023-06-30,2253711,2018-07-01,STANDARD,2027-06-30,1461,4.0,0,0,0,1825,,,-,0,0,4,0
341317_22/23_Werder_Bremen_de_Bundesliga_2457,341317,22/23,Werder Bremen,de Bundesliga,2023-06-30,4250128,2023-06-30,RETURNED_FROM_PREVIOUS_LOAN,2025-06-30,731,2.0014,0,0,0,0,2500000,,,1,0,16,10
134270_22/23_Newcastle_United_eng_Premier_League_2458,134270,22/23,Newcastle United,eng Premier League,2023-06-30,3723701,2022-01-31,STANDARD,2027-06-30,1461,4.0,0,0,0,515,3500000,15000000,15.00,0,0,15,6
570817_22/23_Reims_fr_Ligue_1_2459,570817,22/23,Reims,fr Ligue 1,2023-06-30,3866889,2022-07-01,STANDARD,2026-06-30,1096,3.0007,0,0,0,364,3500000,2000000,2.00,0,0,5,2
65230_22/23_Barcelona_es_La_Liga_2460,65230,22/23,Barcelona,es La Liga,2023-06-30,231794,2008-07-01,STANDARD,2023-06-30,0,0.0,1,1,0,5477,,,-,0,0,3,0
258039_22/23_Eintracht_Frankfurt_de_Bundesliga_2461,258039,22/23,Eintracht Frankfurt,de Bundesliga,2023-06-30,3871031,2022-07-01,STANDARD,2026-06-30,1096,3.0007,0,0,0,364,3000000,,Free Transfer,0,1,10,2
113707_22/23_Lille_fr_Ligue_1_2462,113707,22/23,Lille,fr Ligue 1,2023-06-30,3933031,2022-07-10,STANDARD,2025-06-30,731,2.0014,0,0,0,355,6500000,,Free Transfer,0,1,13,6
206912_22/23_Lens_fr_Ligue_1_2463,206912,22/23,Lens,fr Ligue 1,2023-06-30,3898748,2022-07-01,STANDARD,2026-06-30,1096,3.0007,0,0,0,364,5000000,2000000,2.00,0,0,5,0
390638_22/23_Fiorentina_it_Serie_A_2464,390638,22/23,Fiorentina,it Serie A,2023-06-30,3718281,2022-01-29,STANDARD,2026-06-30,1096,3.0007,0,0,0,517,15000000,15500000,15.50,0,0,8,4
102423_22/23_Espanyol_es_La_Liga_2465,102423,22/23,Espanyol,es La Liga,2023-06-30,2765776,2020-01-20,STANDARD,2026-06-30,1096,3.0007,0,0,0,1257,10000000,9000000,9.00,0,0,15,8
469211_22/23_Empoli_it_Serie_A_2466,469211,22/23,Empoli,it Serie A,2023-06-30,3844334,2022-07-01,STANDARD,2026-06-30,1096,3.0007,0,0,0,364,2500000,3000000,3.00,0,0,6,2
687626_22/23_Brighton_eng_Premier_League_2467,687626,22/23,Brighton,eng Premier League,2023-06-30,3531335,2022-01-12,RETURNED_FROM_PREVIOUS_LOAN,2027-06-30,1461,4.0,0,0,0,534,4500000,,,1,0,5,2
123275_22/23_Fulham_eng_Premier_League_2468,123275,22/23,Fulham,eng Premier League,2023-06-30,1269003,2015-07-01,STANDARD,2027-06-30,1461,4.0,0,0,0,2921,3000000,4200000,4.20,0,0,6,2
468066_22/23_Reims_fr_Ligue_1_2469,468066,22/23,Reims,fr Ligue 1,2023-06-30,3689282,2022-01-10,STANDARD,2026-06-30,1096,3.0007,0,0,0,536,5000000,10000000,10.00,0,0,3,0
150936_22/23_Cádiz_es_La_Liga_2470,150936,22/23,Cádiz,es La Liga,2023-06-30,4002531,2022-07-01,STANDARD,2023-06-30,0,0.0,1,1,0,364,,,Free Transfer,0,1,11,2
262523_22/23_Milan_it_Serie_A_2471,262523,22/23,Milan,it Serie A,2023-06-30,1299814,2015-07-01,STANDARD,2025-06-30,731,2.0014,0,0,0,2921,150000,,-,0,0,2,0
197470_22/23_Spezia_it_Serie_A_2472,197470,22/23,Spezia,it Serie A,2023-06-30,3949500,2023-06-30,RETURNED_FROM_PREVIOUS_LOAN,2024-06-30,366,1.0021,0,1,0,0,2000000,,,1,0,15,12
88680_22/23_Monza_it_Serie_A_2473,88680,22/23,Monza,it Serie A,2023-06-30,3446726,2021-07-17,STANDARD,2025-06-30,731,2.0014,0,0,0,713,1800000,800000,800.00,0,0,16,8
357884_22/23_Espanyol_es_La_Liga_2474,357884,22/23,Espanyol,es La Liga,2023-06-30,2597671,2019-08-09,STANDARD,2025-06-30,731,2.0014,0,0,0,1421,10000000,8000000,8.00,0,0,4,0
238266_22/23_Southampton_eng_Premier_League_2475,238266,22/23,Southampton,eng Premier League,2023-06-30,4052325,2022-09-01,STANDARD,2026-06-30,1096,3.0007,0,0,0,302,16000000,8000000,8.00,0,0,9,4
238266_22/23_Marseille_fr_Ligue_1_2476,238266,22/23,Marseille,fr Ligue 1,2023-06-30,4052325,2022-09-01,STANDARD,2026-06-30,1096,3.0007,0,0,0,302,16000000,8000000,8.00,0,0,9,4
126414_22/23_Inter_it_Serie_A_2477,126414,22/23,Inter,it Serie A,2023-06-30,3405716,2021-07-01,STANDARD,2027-06-30,1461,4.0,0,0,0,729,35000000,,Free Transfer,0,1,10,2
38410_22/23_Augsburg_de_Bundesliga_2478,38410,22/23,Augsburg,de Bundesliga,2023-06-30,2948719,2020-07-01,STANDARD,2023-06-30,0,0.0,1,1,0,1094,4000000,,Free Transfer,0,1,8,0
306024_22/23_Everton_eng_Premier_League_2479,306024,22/23,Everton,eng Premier League,2023-06-30,1588802,2016-08-31,STANDARD,2025-06-30,731,2.0014,0,0,0,2494,100000,1800000,1.80,0,0,6,4
324795_22/23_Brest_fr_Ligue_1_2480,324795,22/23,Brest,fr Ligue 1,2023-06-30,4039629,2023-06-30,RETURNED_FROM_PREVIOUS_LOAN,2024-06-30,366,1.0021,0,1,0,0,3000000,,,1,0,8,4
13044_22/23_Roma_it_Serie_A_2481,13044,22/23,Roma,it Serie A,2023-06-30,2815788,2014-07-01,STANDARD,,,,,,1,3286,,,-,0,0,10,0
13044_22/23_Monaco_fr_Ligue_1_2482,13044,22/23,Monaco,fr Ligue 1,2023-06-30,2815788,2014-07-01,STANDARD,,,,,,1,3286,,,-,0,0,10,0
804711_22/23_Angers_fr_Ligue_1_2483,804711,22/23,Angers,fr Ligue 1,2023-06-30,4019135,2022-08-16,STANDARD,2029-06-30,2192,6.0014,0,0,0,318,2000000,2200000,2.20,0,0,5,0
804711_22/23_Auxerre_fr_Ligue_1_2484,804711,22/23,Auxerre,fr Ligue 1,2023-06-30,4019135,2022-08-16,STANDARD,2029-06-30,2192,6.0014,0,0,0,318,2000000,2200000,2.20,0,0,5,0
640428_22/23_Real_Madrid_es_La_Liga_2485,640428,22/23,Real Madrid,es La Liga,2023-06-30,3529684,2021-08-31,STANDARD,2029-06-30,2192,6.0014,0,0,0,668,55000000,31000000,31.00,0,0,3,0
459151_22/23_Empoli_it_Serie_A_2486,459151,22/23,Empoli,it Serie A,2023-06-30,3992249,2022-08-04,ACTIVE_LOAN_TRANSFER,2024-06-30,366,1.0021,0,1,0,330,2000000,500000,500.00,1,0,7,5
459658_22/23_Bologna_it_Serie_A_2487,459658,22/23,Bologna,it Serie A,2023-06-30,3944857,2023-06-30,RETURNED_FROM_PREVIOUS_LOAN,2029-06-30,2192,6.0014,0,0,0,0,8000000,,,1,0,13,10
505674_22/23_Rayo_Vallecano_es_La_Liga_2488,505674,22/23,Rayo Vallecano,es La Liga,2023-06-30,3988804,2023-06-30,RETURNED_FROM_PREVIOUS_LOAN,2026-06-30,1096,3.0007,0,0,0,0,10000000,,,1,0,8,4
119296_22/23_Dortmund_de_Bundesliga_2489,119296,22/23,Dortmund,de Bundesliga,2023-06-30,2805009,2020-07-01,STANDARD,2027-06-30,1461,4.0,0,0,0,1094,24000000,25000000,25.00,0,0,11,2
