row_id,trmrkt_player_id,season,Squad,Comp,valuation_date,market_value_eur,market_value_date,market_value_days_from_valuation,log_market_value_eur,market_value_in_window,market_value_stale,market_value_missing
119277_23/24_Wolfsburg_de_Bundesliga_4758,119277,23/24,Wolfsburg,de Bundesliga,2024-06-30,4000000,2024-05-28,33,15.20180517,1,0,0
183720_23/24_Mainz_05_de_Bundesliga_4759,183720,23/24,Mainz 05,de Bundesliga,2024-06-30,2000000,2024-09-23,85,14.50865824,0,0,0
204294_23/24_Brentford_eng_Premier_League_4760,204294,23/24,Brentford,eng Premier League,2024-06-30,2000000,2024-05-26,35,14.50865824,1,0,0
225963_23/24_Udinese_it_Serie_A_4761,225963,23/24,Udinese,it Serie A,2024-06-30,2500000,2024-06-04,26,14.73180169,1,0,0
429014_23/24_Nottingham_Forest_eng_Premier_League_4762,429014,23/24,Nottingham Forest,eng Premier League,2024-06-30,40000000,2024-05-26,35,17.50439004,1,0,0
276896_23/24_Marseille_fr_Ligue_1_4763,276896,23/24,Marseille,fr Ligue 1,2024-06-30,9000000,2024-06-02,28,16.01273525,1,0,0
537382_23/24_Tottenham_Hotspur_eng_Premier_League_4764,537382,23/24,Tottenham Hotspur,eng Premier League,2024-06-30,14000000,2024-05-26,35,16.45456796,1,0,0
618341_23/24_Lazio_it_Serie_A_4765,618341,23/24,Lazio,it Serie A,2024-06-30,13000000,2024-06-04,26,16.38045999,1,0,0
504581_23/24_Luton_Town_eng_Premier_League_4766,504581,23/24,Luton Town,eng Premier League,2024-06-30,4500000,2024-05-23,38,15.31958818,1,0,0
423744_23/24_Brighton_eng_Premier_League_4767,423744,23/24,Brighton,eng Premier League,2024-06-30,18000000,2024-05-26,35,16.70588237,1,0,0
227084_23/24_Heidenheim_de_Bundesliga_4768,227084,23/24,Heidenheim,de Bundesliga,2024-06-30,2800000,2024-05-28,33,14.84513033,1,0,0
798929_23/24_Torino_it_Serie_A_4769,798929,23/24,Torino,it Serie A,2024-06-30,2000000,2024-06-04,26,14.50865824,1,0,0
124502_23/24_Freiburg_de_Bundesliga_4770,124502,23/24,Freiburg,de Bundesliga,2024-06-30,10000000,2024-05-28,33,16.11809575,1,0,0
82442_23/24_Milan_it_Serie_A_4771,82442,23/24,Milan,it Serie A,2024-06-30,3000000,2024-06-04,26,14.91412318,1,0,0
670882_23/24_Dortmund_de_Bundesliga_4772,670882,23/24,Dortmund,de Bundesliga,2024-06-30,28000000,2024-05-28,33,17.1477151,1,0,0
57598_23/24_Darmstadt_98_de_Bundesliga_4773,57598,23/24,Darmstadt 98,de Bundesliga,2024-06-30,400000,2024-05-28,33,12.89922233,1,0,0
159471_23/24_Bayern_Munich_de_Bundesliga_4774,159471,23/24,Bayern Munich,de Bundesliga,2024-06-30,40000000,2024-05-28,33,17.50439004,1,0,0
343475_23/24_Everton_eng_Premier_League_4775,343475,23/24,Everton,eng Premier League,2024-06-30,10000000,2024-05-26,35,16.11809575,1,0,0
242940_23/24_Cagliari_it_Serie_A_4776,242940,23/24,Cagliari,it Serie A,2024-06-30,1200000,2024-06-02,28,13.99783295,1,0,0
263918_23/24_Monaco_fr_Ligue_1_4777,263918,23/24,Monaco,fr Ligue 1,2024-06-30,30000000,2024-06-02,28,17.21670797,1,0,0
392770_23/24_Lille_fr_Ligue_1_4778,392770,23/24,Lille,fr Ligue 1,2024-06-30,25000000,2024-06-02,28,17.03438642,1,0,0
735570_23/24_Wolves_eng_Premier_League_4779,735570,23/24,Wolves,eng Premier League,2024-06-30,35000000,2024-05-26,35,17.37085865,1,0,0
1104405_23/24_Wolves_eng_Premier_League_4780,1104405,23/24,Wolves,eng Premier League,2024-06-30,,2025-06-01,336,,0,1,1
256178_23/24_Liverpool_eng_Premier_League_4781,256178,23/24,Liverpool,eng Premier League,2024-06-30,28000000,2024-05-26,35,17.1477151,1,0,0
396894_23/24_Cádiz_es_La_Liga_4782,396894,23/24,Cádiz,es La Liga,2024-06-30,2000000,2024-06-06,24,14.50865824,1,0,0
175449_23/24_Osasuna_es_La_Liga_4783,175449,23/24,Osasuna,es La Liga,2024-06-30,3500000,2024-06-06,24,15.06827381,1,0,0
20005_23/24_Monza_it_Serie_A_4784,20005,23/24,Monza,it Serie A,2024-06-30,,2023-10-10,264,,0,1,1
366930_23/24_Manchester_City_eng_Premier_League_4785,366930,23/24,Manchester City,eng Premier League,2024-06-30,10000000,2024-05-26,35,16.11809575,1,0,0
834752_23/24_Athletic_Club_es_La_Liga_4786,834752,23/24,Athletic Club,es La Liga,2024-06-30,6000000,2024-06-06,24,15.60727019,1,0,0
60542_23/24_Clermont_Foot_fr_Ligue_1_4787,60542,23/24,Clermont Foot,fr Ligue 1,2024-06-30,700000,2024-06-02,28,13.45883704,1,0,0
339699_23/24_Mallorca_es_La_Liga_4788,339699,23/24,Mallorca,es La Liga,2024-06-30,3000000,2024-06-06,24,14.91412318,1,0,0
692209_23/24_Lecce_it_Serie_A_4789,692209,23/24,Lecce,it Serie A,2024-06-30,4500000,2024-06-04,26,15.31958818,1,0,0
503733_23/24_Newcastle_United_eng_Premier_League_4790,503733,23/24,Newcastle United,eng Premier League,2024-06-30,60000000,2024-05-26,35,17.90985514,1,0,0
153084_23/24_Bayern_Munich_de_Bundesliga_4791,153084,23/24,Bayern Munich,de Bundesliga,2024-06-30,30000000,2024-05-28,33,17.21670797,1,0,0
289255_23/24_Alavés_es_La_Liga_4792,289255,23/24,Alavés,es La Liga,2024-06-30,5000000,2024-06-06,24,15.42494867,1,0,0
273132_23/24_Union_Berlin_de_Bundesliga_4793,273132,23/24,Union Berlin,de Bundesliga,2024-06-30,12000000,2024-05-28,33,16.30041729,1,0,0
74842_23/24_Eintracht_Frankfurt_de_Bundesliga_4794,74842,23/24,Eintracht Frankfurt,de Bundesliga,2024-06-30,5500000,2024-05-28,33,15.52025883,1,0,0
418659_23/24_Rennes_fr_Ligue_1_4795,418659,23/24,Rennes,fr Ligue 1,2024-06-30,25000000,2024-06-02,28,17.03438642,1,0,0
106405_23/24_Augsburg_de_Bundesliga_4796,106405,23/24,Augsburg,de Bundesliga,2024-06-30,2000000,2024-05-28,33,14.50865824,1,0,0
126557_23/24_Lens_fr_Ligue_1_4797,126557,23/24,Lens,fr Ligue 1,2024-06-30,4500000,2024-06-02,28,15.31958818,1,0,0
432772_23/24_Le_Havre_fr_Ligue_1_4798,432772,23/24,Le Havre,fr Ligue 1,2024-06-30,1500000,2024-06-02,28,14.22097633,1,0,0
197473_23/24_Empoli_it_Serie_A_4799,197473,23/24,Empoli,it Serie A,2024-06-30,1800000,2024-06-04,26,14.40329778,1,0,0
478573_23/24_Bayern_Munich_de_Bundesliga_4800,478573,23/24,Bayern Munich,de Bundesliga,2024-06-30,35000000,2024-05-26,35,17.37085865,1,0,0
478573_23/24_Liverpool_eng_Premier_League_4801,478573,23/24,Liverpool,eng Premier League,2024-06-30,35000000,2024-05-26,35,17.37085865,1,0,0
167342_23/24_Lorient_fr_Ligue_1_4802,167342,23/24,Lorient,fr Ligue 1,2024-06-30,1200000,2024-05-30,31,13.99783295,1,0,0
203460_23/24_Manchester_City_eng_Premier_League_4803,203460,23/24,Manchester City,eng Premier League,2024-06-30,60000000,2024-05-26,35,17.90985514,1,0,0
532826_23/24_Getafe_es_La_Liga_4804,532826,23/24,Getafe,es La Liga,2024-06-30,25000000,2024-06-06,24,17.03438642,1,0,0
120205_23/24_Freiburg_de_Bundesliga_4805,120205,23/24,Freiburg,de Bundesliga,2024-06-30,8000000,2024-05-28,33,15.89495222,1,0,0
125781_23/24_Atlético_Madrid_es_La_Liga_4806,125781,23/24,Atlético Madrid,es La Liga,2024-06-30,25000000,2024-06-06,24,17.03438642,1,0,0
185077_23/24_Freiburg_de_Bundesliga_4807,185077,23/24,Freiburg,de Bundesliga,2024-06-30,9000000,2024-05-28,33,16.01273525,1,0,0
195736_23/24_Hoffenheim_de_Bundesliga_4808,195736,23/24,Hoffenheim,de Bundesliga,2024-06-30,6500000,2024-05-28,33,15.68731289,1,0,0
58396_23/24_Werder_Bremen_de_Bundesliga_4809,58396,23/24,Werder Bremen,de Bundesliga,2024-06-30,300000,2024-05-28,33,12.61154109,1,0,0
82873_23/24_Brighton_eng_Premier_League_4810,82873,23/24,Brighton,eng Premier League,2024-06-30,8000000,2024-05-26,35,15.89495222,1,0,0
700106_23/24_Mainz_05_de_Bundesliga_4811,700106,23/24,Mainz 05,de Bundesliga,2024-06-30,20000000,2024-05-28,33,16.81124288,1,0,0
381753_23/24_Werder_Bremen_de_Bundesliga_4812,381753,23/24,Werder Bremen,de Bundesliga,2024-06-30,5000000,2024-05-23,38,15.42494867,1,0,0
20506_23/24_Real_Betis_es_La_Liga_4813,20506,23/24,Real Betis,es La Liga,2024-06-30,1000000,2024-06-13,17,13.81551156,1,0,0
256429_23/24_Cádiz_es_La_Liga_4814,256429,23/24,Cádiz,es La Liga,2024-06-30,800000,2024-06-06,24,13.59236826,1,0,0
74294_23/24_Sevilla_es_La_Liga_4815,74294,23/24,Sevilla,es La Liga,2024-06-30,3500000,2024-06-06,24,15.06827381,1,0,0
362108_23/24_Lille_fr_Ligue_1_4816,362108,23/24,Lille,fr Ligue 1,2024-06-30,5000000,2024-06-02,28,15.42494867,1,0,0
225122_23/24_Villarreal_es_La_Liga_4817,225122,23/24,Villarreal,es La Liga,2024-06-30,15000000,2024-06-06,24,16.52356083,1,0,0
392757_23/24_Crystal_Palace_eng_Premier_League_4818,392757,23/24,Crystal Palace,eng Premier League,2024-06-30,38000000,2024-05-26,35,17.45309674,1,0,0
465830_23/24_Marseille_fr_Ligue_1_4819,465830,23/24,Marseille,fr Ligue 1,2024-06-30,25000000,2024-06-04,26,17.03438642,1,0,0
465830_23/24_Lazio_it_Serie_A_4820,465830,23/24,Lazio,it Serie A,2024-06-30,25000000,2024-06-04,26,17.03438642,1,0,0
170986_23/24_Bayern_Munich_de_Bundesliga_4821,170986,23/24,Bayern Munich,de Bundesliga,2024-06-30,12000000,2024-05-28,33,16.30041729,1,0,0
500689_23/24_Nice_fr_Ligue_1_4822,500689,23/24,Nice,fr Ligue 1,2024-06-30,8000000,2024-06-02,28,15.89495222,1,0,0
465967_23/24_Alavés_es_La_Liga_4823,465967,23/24,Alavés,es La Liga,2024-06-30,5000000,2024-06-06,24,15.42494867,1,0,0
485963_23/24_Marseille_fr_Ligue_1_4824,485963,23/24,Marseille,fr Ligue 1,2024-06-30,6000000,2024-06-02,28,15.60727019,1,0,0
93704_23/24_Mainz_05_de_Bundesliga_4825,93704,23/24,Mainz 05,de Bundesliga,2024-06-30,700000,2024-05-28,33,13.45883704,1,0,0
691786_23/24_Lens_fr_Ligue_1_4826,691786,23/24,Lens,fr Ligue 1,2024-06-30,3000000,2024-06-02,28,14.91412318,1,0,0
354352_23/24_Strasbourg_fr_Ligue_1_4827,354352,23/24,Strasbourg,fr Ligue 1,2024-06-30,4000000,2024-06-02,28,15.20180517,1,0,0
495629_23/24_Valencia_es_La_Liga_4828,495629,23/24,Valencia,es La Liga,2024-06-30,8000000,2024-06-06,24,15.89495222,1,0,0
270541_23/24_Stuttgart_de_Bundesliga_4829,270541,23/24,Stuttgart,de Bundesliga,2024-06-30,40000000,2024-05-28,33,17.50439004,1,0,0
45683_23/24_Freiburg_de_Bundesliga_4830,45683,23/24,Freiburg,de Bundesliga,2024-06-30,1500000,2024-05-28,33,14.22097633,1,0,0
861410_23/24_Real_Madrid_es_La_Liga_4831,861410,23/24,Real Madrid,es La Liga,2024-06-30,45000000,2024-07-17,17,17.62217307,1,0,0
268670_23/24_Granada_es_La_Liga_4832,268670,23/24,Granada,es La Liga,2024-06-30,3000000,2024-06-06,24,14.91412318,1,0,0
353826_23/24_Augsburg_de_Bundesliga_4833,353826,23/24,Augsburg,de Bundesliga,2024-06-30,2000000,2024-05-28,33,14.50865824,1,0,0
53622_23/24_Barcelona_es_La_Liga_4834,53622,23/24,Barcelona,es La Liga,2024-06-30,15000000,2024-06-06,24,16.52356083,1,0,0
93707_23/24_Freiburg_de_Bundesliga_4835,93707,23/24,Freiburg,de Bundesliga,2024-06-30,5000000,2024-05-28,33,15.42494867,1,0,0
289257_23/24_Alavés_es_La_Liga_4836,289257,23/24,Alavés,es La Liga,2024-06-30,4000000,2024-06-06,24,15.20180517,1,0,0
340205_23/24_Athletic_Club_es_La_Liga_4837,340205,23/24,Athletic Club,es La Liga,2024-06-30,18000000,2024-06-06,24,16.70588237,1,0,0
620322_23/24_Chelsea_eng_Premier_League_4838,620322,23/24,Chelsea,eng Premier League,2024-06-30,35000000,2024-05-26,35,17.37085865,1,0,0
525299_23/24_Girona_es_La_Liga_4839,525299,23/24,Girona,es La Liga,2024-06-30,25000000,2024-06-06,24,17.03438642,1,0,0
305947_23/24_Genoa_it_Serie_A_4840,305947,23/24,Genoa,it Serie A,2024-06-30,30000000,2024-06-04,26,17.21670797,1,0,0
475959_23/24_Manchester_City_eng_Premier_League_4841,475959,23/24,Manchester City,eng Premier League,2024-06-30,75000000,2024-05-26,35,18.13299868,1,0,0
241076_23/24_Empoli_it_Serie_A_4842,241076,23/24,Empoli,it Serie A,2024-06-30,1800000,2024-06-04,26,14.40329778,1,0,0
205054_23/24_Salernitana_it_Serie_A_4843,205054,23/24,Salernitana,it Serie A,2024-06-30,1300000,2024-06-04,26,14.07787559,1,0,0
418560_23/24_Manchester_City_eng_Premier_League_4844,418560,23/24,Manchester City,eng Premier League,2024-06-30,180000000,2024-05-26,35,19.00846741,1,0,0
192638_23/24_Empoli_it_Serie_A_4845,192638,23/24,Empoli,it Serie A,2024-06-30,700000,2024-05-30,31,13.45883704,1,0,0
177779_23/24_Union_Berlin_de_Bundesliga_4846,177779,23/24,Union Berlin,de Bundesliga,2024-06-30,3000000,2024-05-28,33,14.91412318,1,0,0
284010_23/24_Gladbach_de_Bundesliga_4847,284010,23/24,Gladbach,de Bundesliga,2024-06-30,8000000,2024-05-28,33,15.89495222,1,0,0
223725_23/24_Las_Palmas_es_La_Liga_4848,223725,23/24,Las Palmas,es La Liga,2024-06-30,2500000,2024-06-06,24,14.73180169,1,0,0
750903_23/24_Nantes_fr_Ligue_1_4849,750903,23/24,Nantes,fr Ligue 1,2024-06-30,2000000,2024-05-30,31,14.50865824,1,0,0
282076_23/24_Alavés_es_La_Liga_4850,282076,23/24,Alavés,es La Liga,2024-06-30,2000000,2024-06-06,24,14.50865824,1,0,0
402008_23/24_RB_Leipzig_de_Bundesliga_4851,402008,23/24,RB Leipzig,de Bundesliga,2024-06-30,20000000,2024-05-28,33,16.81124288,1,0,0
170929_23/24_Lens_fr_Ligue_1_4852,170929,23/24,Lens,fr Ligue 1,2024-06-30,2000000,2024-06-02,28,14.50865824,1,0,0
283127_23/24_Le_Havre_fr_Ligue_1_4853,283127,23/24,Le Havre,fr Ligue 1,2024-06-30,800000,2024-06-02,28,13.59236826,1,0,0
398073_23/24_Paris_Saint-Germain_fr_Ligue_1_4854,398073,23/24,Paris Saint-Germain,fr Ligue 1,2024-06-30,60000000,2024-06-02,28,17.90985514,1,0,0
670858_23/24_Newcastle_United_eng_Premier_League_4855,670858,23/24,Newcastle United,eng Premier League,2024-06-30,18000000,2024-05-26,35,16.70588237,1,0,0
181375_23/24_Dortmund_de_Bundesliga_4856,181375,23/24,Dortmund,de Bundesliga,2024-06-30,10000000,2024-05-28,33,16.11809575,1,0,0
322985_23/24_Sheffield_United_eng_Premier_League_4857,322985,23/24,Sheffield United,eng Premier League,2024-06-30,15000000,2024-05-26,35,16.52356083,1,0,0
228444_23/24_Genoa_it_Serie_A_4858,228444,23/24,Genoa,it Serie A,2024-06-30,900000,2024-06-04,26,13.71015115,1,0,0
79377_23/24_Stuttgart_de_Bundesliga_4859,79377,23/24,Stuttgart,de Bundesliga,2024-06-30,500000,2024-05-28,33,13.12236538,1,0,0
372711_23/24_Marseille_fr_Ligue_1_4860,372711,23/24,Marseille,fr Ligue 1,2024-06-30,15000000,2024-06-02,28,16.52356083,1,0,0
417346_23/24_Everton_eng_Premier_League_4861,417346,23/24,Everton,eng Premier League,2024-06-30,18000000,2024-05-26,35,16.70588237,1,0,0
416386_23/24_Frosinone_it_Serie_A_4862,416386,23/24,Frosinone,it Serie A,2024-06-30,2700000,2024-06-04,26,14.8087627,1,0,0
39259_23/24_Eintracht_Frankfurt_de_Bundesliga_4863,39259,23/24,Eintracht Frankfurt,de Bundesliga,2024-06-30,500000,2024-05-28,33,13.12236538,1,0,0
387191_23/24_Luton_Town_eng_Premier_League_4864,387191,23/24,Luton Town,eng Premier League,2024-06-30,2000000,2024-05-26,35,14.50865824,1,0,0
275303_23/24_Atalanta_it_Serie_A_4865,275303,23/24,Atalanta,it Serie A,2024-06-30,3500000,2024-06-04,26,15.06827381,1,0,0
144244_23/24_Cagliari_it_Serie_A_4866,144244,23/24,Cagliari,it Serie A,2024-06-30,2500000,2024-06-04,26,14.73180169,1,0,0
309400_23/24_Arsenal_eng_Premier_League_4867,309400,23/24,Arsenal,eng Premier League,2024-06-30,70000000,2024-05-26,35,18.06400581,1,0,0
102226_23/24_Dortmund_de_Bundesliga_4868,102226,23/24,Dortmund,de Bundesliga,2024-06-30,5000000,2024-06-03,27,15.42494867,1,0,0
576314_23/24_Brighton_eng_Premier_League_4869,576314,23/24,Brighton,eng Premier League,2024-06-30,18000000,2024-05-26,35,16.70588237,1,0,0
237666_23/24_Montpellier_fr_Ligue_1_4870,237666,23/24,Montpellier,fr Ligue 1,2024-06-30,2500000,2024-06-02,28,14.73180169,1,0,0
237666_23/24_Genoa_it_Serie_A_4871,237666,23/24,Genoa,it Serie A,2024-06-30,2500000,2024-06-02,28,14.73180169,1,0,0
110036_23/24_Köln_de_Bundesliga_4872,110036,23/24,Köln,de Bundesliga,2024-06-30,800000,2024-05-28,33,13.59236826,1,0,0
202591_23/24_RB_Leipzig_de_Bundesliga_4873,202591,23/24,RB Leipzig,de Bundesliga,2024-06-30,20000000,2024-05-28,33,16.81124288,1,0,0
552549_23/24_Sassuolo_it_Serie_A_4874,552549,23/24,Sassuolo,it Serie A,2024-06-30,8500000,2024-06-04,26,15.95557684,1,0,0
339556_23/24_Brentford_eng_Premier_League_4875,339556,23/24,Brentford,eng Premier League,2024-06-30,20000000,2024-05-26,35,16.81124288,1,0,0
412513_23/24_Hellas_Verona_it_Serie_A_4876,412513,23/24,Hellas Verona,it Serie A,2024-06-30,2000000,2024-06-04,26,14.50865824,1,0,0
170544_23/24_Metz_fr_Ligue_1_4877,170544,23/24,Metz,fr Ligue 1,2024-06-30,1500000,2024-06-02,28,14.22097633,1,0,0
281769_23/24_Atlético_Madrid_es_La_Liga_4878,281769,23/24,Atlético Madrid,es La Liga,2024-06-30,25000000,2024-06-06,24,17.03438642,1,0,0
82503_23/24_Rayo_Vallecano_es_La_Liga_4879,82503,23/24,Rayo Vallecano,es La Liga,2024-06-30,800000,2024-06-06,24,13.59236826,1,0,0
281963_23/24_Paris_Saint-Germain_fr_Ligue_1_4880,281963,23/24,Paris Saint-Germain,fr Ligue 1,2024-06-30,40000000,2024-06-02,28,17.50439004,1,0,0
555500_23/24_Osasuna_es_La_Liga_4881,555500,23/24,Osasuna,es La Liga,2024-06-30,6000000,2024-06-06,24,15.60727019,1,0,0
99343_23/24_Athletic_Club_es_La_Liga_4882,99343,23/24,Athletic Club,es La Liga,2024-06-30,2000000,2024-06-06,24,14.50865824,1,0,0
378293_23/24_Girona_es_La_Liga_4883,378293,23/24,Girona,es La Liga,2024-06-30,25000000,2024-06-06,24,17.03438642,1,0,0
591949_23/24_Brentford_eng_Premier_League_4884,591949,23/24,Brentford,eng Premier League,2024-06-30,28000000,2024-05-26,35,17.1477151,1,0,0
503075_23/24_Hellas_Verona_it_Serie_A_4885,503075,23/24,Hellas Verona,it Serie A,2024-06-30,20000000,2024-06-04,26,16.81124288,1,0,0
503075_23/24_Atalanta_it_Serie_A_4886,503075,23/24,Atalanta,it Serie A,2024-06-30,20000000,2024-06-04,26,16.81124288,1,0,0
659813_23/24_Leverkusen_de_Bundesliga_4887,659813,23/24,Leverkusen,de Bundesliga,2024-06-30,40000000,2024-05-28,33,17.50439004,1,0,0
867688_23/24_Brighton_eng_Premier_League_4888,867688,23/24,Brighton,eng Premier League,2024-06-30,16000000,2024-05-26,35,16.58809934,1,0,0
55099_23/24_Freiburg_de_Bundesliga_4889,55099,23/24,Freiburg,de Bundesliga,2024-06-30,2000000,2024-05-28,33,14.50865824,1,0,0
119037_23/24_Bochum_de_Bundesliga_4890,119037,23/24,Bochum,de Bundesliga,2024-06-30,1800000,2024-05-28,33,14.40329778,1,0,0
248999_23/24_Freiburg_de_Bundesliga_4891,248999,23/24,Freiburg,de Bundesliga,2024-06-30,4000000,2024-05-28,33,15.20180517,1,0,0
348623_23/24_Sheffield_United_eng_Premier_League_4892,348623,23/24,Sheffield United,eng Premier League,2024-06-30,5000000,2024-05-26,35,15.42494867,1,0,0
54846_23/24_Darmstadt_98_de_Bundesliga_4893,54846,23/24,Darmstadt 98,de Bundesliga,2024-06-30,500000,2024-05-28,33,13.12236538,1,0,0
453870_23/24_Union_Berlin_de_Bundesliga_4894,453870,23/24,Union Berlin,de Bundesliga,2024-06-30,4000000,2024-05-28,33,15.20180517,1,0,0
496745_23/24_Atalanta_it_Serie_A_4895,496745,23/24,Atalanta,it Serie A,2024-06-30,12000000,2024-06-04,26,16.30041729,1,0,0
190289_23/24_Darmstadt_98_de_Bundesliga_4896,190289,23/24,Darmstadt 98,de Bundesliga,2024-06-30,1000000,2024-05-28,33,13.81551156,1,0,0
398808_23/24_Hellas_Verona_it_Serie_A_4897,398808,23/24,Hellas Verona,it Serie A,2024-06-30,2500000,2024-06-06,24,14.73180169,1,0,0
398808_23/24_Granada_es_La_Liga_4898,398808,23/24,Granada,es La Liga,2024-06-30,2500000,2024-06-06,24,14.73180169,1,0,0
229006_23/24_Gladbach_de_Bundesliga_4899,229006,23/24,Gladbach,de Bundesliga,2024-06-30,12000000,2024-05-28,33,16.30041729,1,0,0
283497_23/24_Darmstadt_98_de_Bundesliga_4900,283497,23/24,Darmstadt 98,de Bundesliga,2024-06-30,1200000,2024-05-28,33,13.99783295,1,0,0
388160_23/24_Darmstadt_98_de_Bundesliga_4901,388160,23/24,Darmstadt 98,de Bundesliga,2024-06-30,1200000,2024-05-28,33,13.99783295,1,0,0
236981_23/24_Köln_de_Bundesliga_4902,236981,23/24,Köln,de Bundesliga,2024-06-30,5500000,2024-05-28,33,15.52025883,1,0,0
392768_23/24_Nottingham_Forest_eng_Premier_League_4903,392768,23/24,Nottingham Forest,eng Premier League,2024-06-30,18000000,2024-05-26,35,16.70588237,1,0,0
207014_23/24_Crystal_Palace_eng_Premier_League_4904,207014,23/24,Crystal Palace,eng Premier League,2024-06-30,9000000,2024-05-26,35,16.01273525,1,0,0
890290_23/24_Roma_it_Serie_A_4905,890290,23/24,Roma,it Serie A,2024-06-30,10000000,2024-06-04,26,16.11809575,1,0,0
890290_23/24_Juventus_it_Serie_A_4906,890290,23/24,Juventus,it Serie A,2024-06-30,10000000,2024-06-04,26,16.11809575,1,0,0
39728_23/24_Dortmund_de_Bundesliga_4907,39728,23/24,Dortmund,de Bundesliga,2024-06-30,5000000,2024-05-28,33,15.42494867,1,0,0
678479_23/24_Köln_de_Bundesliga_4908,678479,23/24,Köln,de Bundesliga,2024-06-30,4000000,2024-05-28,33,15.20180517,1,0,0
200056_23/24_Lazio_it_Serie_A_4909,200056,23/24,Lazio,it Serie A,2024-06-30,2500000,2024-06-04,26,14.73180169,1,0,0
610442_23/24_Manchester_Utd_eng_Premier_League_4910,610442,23/24,Manchester Utd,eng Premier League,2024-06-30,65000000,2024-05-26,35,17.98989784,1,0,0
744728_23/24_Frosinone_it_Serie_A_4911,744728,23/24,Frosinone,it Serie A,2024-06-30,4000000,2024-06-04,26,15.20180517,1,0,0
278359_23/24_Leverkusen_de_Bundesliga_4912,278359,23/24,Leverkusen,de Bundesliga,2024-06-30,5000000,2024-05-28,33,15.42494867,1,0,0
278359_23/24_Real_Betis_es_La_Liga_4913,278359,23/24,Real Betis,es La Liga,2024-06-30,5000000,2024-05-28,33,15.42494867,1,0,0
324690_23/24_Fiorentina_it_Serie_A_4914,324690,23/24,Fiorentina,it Serie A,2024-06-30,10000000,2024-06-04,26,16.11809575,1,0,0
470794_23/24_Torino_it_Serie_A_4915,470794,23/24,Torino,it Serie A,2024-06-30,18000000,2024-06-04,26,16.70588237,1,0,0
581672_23/24_Juventus_it_Serie_A_4916,581672,23/24,Juventus,it Serie A,2024-06-30,13000000,2024-06-04,26,16.38045999,1,0,0
105521_23/24_Lazio_it_Serie_A_4917,105521,23/24,Lazio,it Serie A,2024-06-30,4000000,2024-06-04,26,15.20180517,1,0,0
134294_23/24_West_Ham_United_eng_Premier_League_4918,134294,23/24,West Ham United,eng Premier League,2024-06-30,8000000,2024-05-26,35,15.89495222,1,0,0
333383_23/24_Lorient_fr_Ligue_1_4919,333383,23/24,Lorient,fr Ligue 1,2024-06-30,1000000,2024-06-02,28,13.81551156,1,0,0
349066_23/24_Newcastle_United_eng_Premier_League_4920,349066,23/24,Newcastle United,eng Premier League,2024-06-30,75000000,2024-05-26,35,18.13299868,1,0,0
462823_23/24_Lazio_it_Serie_A_4921,462823,23/24,Lazio,it Serie A,2024-06-30,12000000,2024-06-04,26,16.30041729,1,0,0
85288_23/24_Real_Betis_es_La_Liga_4922,85288,23/24,Real Betis,es La Liga,2024-06-30,8000000,2024-06-06,24,15.89495222,1,0,0
322075_23/24_Darmstadt_98_de_Bundesliga_4923,322075,23/24,Darmstadt 98,de Bundesliga,2024-06-30,500000,2024-05-28,33,13.12236538,1,0,0
124028_23/24_Lille_fr_Ligue_1_4924,124028,23/24,Lille,fr Ligue 1,2024-06-30,1800000,2024-06-02,28,14.40329778,1,0,0
435228_23/24_Empoli_it_Serie_A_4925,435228,23/24,Empoli,it Serie A,2024-06-30,3000000,2024-06-04,26,14.91412318,1,0,0
355816_23/24_Gladbach_de_Bundesliga_4926,355816,23/24,Gladbach,de Bundesliga,2024-06-30,12000000,2024-05-28,33,16.30041729,1,0,0
353892_23/24_Stuttgart_de_Bundesliga_4927,353892,23/24,Stuttgart,de Bundesliga,2024-06-30,30000000,2024-05-28,33,17.21670797,1,0,0
348791_23/24_Reims_fr_Ligue_1_4928,348791,23/24,Reims,fr Ligue 1,2024-06-30,8000000,2024-06-02,28,15.89495222,1,0,0
242631_23/24_Everton_eng_Premier_League_4929,242631,23/24,Everton,eng Premier League,2024-06-30,25000000,2024-05-26,35,17.03438642,1,0,0
242631_23/24_Fulham_eng_Premier_League_4930,242631,23/24,Fulham,eng Premier League,2024-06-30,25000000,2024-05-26,35,17.03438642,1,0,0
32113_23/24_Monza_it_Serie_A_4931,32113,23/24,Monza,it Serie A,2024-06-30,2500000,2024-06-04,26,14.73180169,1,0,0
776890_23/24_Chelsea_eng_Premier_League_4932,776890,23/24,Chelsea,eng Premier League,2024-06-30,35000000,2024-05-26,35,17.37085865,1,0,0
284248_23/24_Union_Berlin_de_Bundesliga_4933,284248,23/24,Union Berlin,de Bundesliga,2024-06-30,2000000,2024-05-28,33,14.50865824,1,0,0
374954_23/24_Augsburg_de_Bundesliga_4934,374954,23/24,Augsburg,de Bundesliga,2024-06-30,6500000,2024-05-28,33,15.68731289,1,0,0
374954_23/24_Eintracht_Frankfurt_de_Bundesliga_4935,374954,23/24,Eintracht Frankfurt,de Bundesliga,2024-06-30,6500000,2024-05-28,33,15.68731289,1,0,0
375137_23/24_Monaco_fr_Ligue_1_4936,375137,23/24,Monaco,fr Ligue 1,2024-06-30,8000000,2024-06-02,28,15.89495222,1,0,0
